Công nghệ màn hình,Độ sáng màn hình tối đa,Màn hình cảm ứng,Màn hình rộng,Độ phân giải camera sau,Đèn flase camera sau,Tính năng camera sau,Độ phân giải camera trước,Tính năng camera trước,CPU,GPU,Hệ điều hành,Tốc độ GPU,RAM,Dung lượng,Bluetooth,Cổng sạc,GPS,Jack tai nghe,Kết nối khác,Mạng di động,SIM,Wifi,Công nghệ pin,Dung lượng pin,Hỗ trợ sạc tối đa,Loại pin,Bảo mật nâng cao,Ghi âm,Kháng nước,Nghe nhạc,Xem phim
AMOLED,1300 nits,Kính cường lực Schott Xensation UP,"6.44"" - Tần số quét 90 Hz","Chính 64 MP & Phụ 2 MP, 2 MP",Có,"Quay video hiển thị kép
Trôi nhanh thời gian (Time Lapse)
Zoom kỹ thuật số
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Chống rung quang học (OIS)
Ban đêm (Night Mode)
Chống rung điện tử kỹ thuật số (EIS)
Chuyên nghiệp (Pro)
HDR
Siêu độ phân giải
AI Camera
Làm đẹp
Nhãn dán (AR Stickers)
Siêu cận (Macro)
Chân dung AI
Live Photo
Hiệu ứng Bokeh
Bộ lọc màu",32 MP,"Chụp đêm
Làm đẹp
HDR
Quay video Full HD
Chống rung
Quay video HD
Nhãn dán (AR Stickers)
Xóa phông
A.I Camera
Live Photo
Phơi sáng kép
Bộ lọc màu",MediaTek Helio G99 8 nhân,Mali-G57,Android 12,2 nhân 2.2 GHz & 6 nhân 2.0 GHz,8 GB,128 GB,v5.2,Type-C,"BEIDOU
QZSS
GPS
GLONASS
GALILEO",Type-C,OTG,Hỗ trợ 4G,2 Nano SIM (SIM 2 chung khe thẻ nhớ),"Wi-Fi Direct
Wi-Fi 802.11 a/b/g/n/ac
Wi-Fi hotspot
Dual-band (2.4 GHz/5 GHz)",Sạc pin nhanh Siêu tiết kiệm pin,4500 mAh,44 W,Li-Ion,Mở khoá vân tay dưới màn hình Mở khoá khuôn mặt,Ghi âm mặc định,IP54,"MP3
AAC
FLAC
Midi
WAV
MP2
APE
OPUS
MP1
Vorbis","MP4
AVI
3GP
FLV
MKV"
AMOLED,1300 nits,Kính cường lực Schott Xensation UP,"6.62"" - Tần số quét 120 Hz","Chính 64 MP & Phụ 2 MP, 2 MP",Có,"Quay video hiển thị kép
Phơi sáng kép
Trôi nhanh thời gian (Time Lapse)
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Chống rung quang học (OIS)
Tự động lấy nét (AF)
Ban đêm (Night Mode)
Chuyên nghiệp (Pro)
HDR
Siêu độ phân giải
Làm đẹp
Siêu cận (Macro)
Live Photo
Bộ lọc màu",32 MP,"Chụp đêm
HDR
Quay video Full HD
Quay video HD
Xóa phông
Live Photo
Phơi sáng kép
Bộ lọc màu",MediaTek Helio G99 8 nhân,Mali-G57,Android 13,2 nhân 2.2 GHz & 6 nhân 2.0 GHz,8 GB,256 GB,v5.2,Type-C,"BEIDOU
QZSS
GPS
GLONASS
GALILEO",Type-C,OTG,Hỗ trợ 4G,2 Nano SIM,"Wi-Fi Direct
Wi-Fi 802.11 a/b/g/n/ac
Wi-Fi hotspot
Dual-band (2.4 GHz/5 GHz)",Sạc pin nhanh,4600 mAh,66 W,Li-Po,Mở khoá vân tay dưới màn hình Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IP54,"MP3
AAC
FLAC
Midi
WAV
MP2
APE
OPUS
MP1
Vorbis","MP4
AVI
3GP
FLV
MKV
TS"
AMOLED,1300 nits,Kính cường lực Schott Xensation UP,"6.78"" - Tần số quét 120 Hz","Chính 50 MP & Phụ 8 MP, 2 MP",Có,"Quay thiên văn
Quay video hiển thị kép
Trôi nhanh thời gian (Time Lapse)
Góc siêu rộng (Ultrawide)
Zoom kỹ thuật số
Góc rộng (Wide)
Quét tài liệu
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Chống rung quang học (OIS)
Ban đêm (Night Mode)
Chuyên nghiệp (Pro)
HDR
Chụp sao
Siêu độ phân giải
Làm đẹp
Google Lens
Live Photo
Bộ lọc màu
Siêu trăng",50 MP,"Chụp đêm
Tự động lấy nét (AF)
Làm đẹp
HDR
Quay video Full HD
Góc rộng (Wide)
Xóa phông
Góc siêu rộng (Ultrawide)
Bộ lọc màu
Chụp hẹn giờ",Snapdragon 778G 5G 8 nhân,Adreno 642L,Android 13,4 nhân 2.4 GHz & 4 nhân 1.8 GHz,12 GB,256 GB,v5.2,Type-C,"BEIDOU
QZSS
NavIC
GPS
GLONASS
GALILEO",,OTG,Hỗ trợ 5G,2 Nano SIM,"Wi-Fi Direct
Wi-Fi 802.11 a/b/g/n/ac
Dual-band (2.4 GHz/5 GHz)",Sạc pin nhanh Tiết kiệm pin,4600 mAh,80 W,Li-Ion,Mở khoá vân tay dưới màn hình Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IP54,"MP3
AAC
FLAC
Midi
WAV
MP2
APE
OPUS
MP1
Vorbis","MP4
AVI
3GP
FLV
MKV
TS
WEBM"
AMOLED,1150 nits,Kính cường lực Schott Xensation UP,"6.67"" - Tần số quét 120 Hz",Chính 64 MP & Phụ 8 MP,Có,"Quay video hiển thị kép
Phơi sáng kép
Trôi nhanh thời gian (Time Lapse)
Góc siêu rộng (Ultrawide)
Zoom kỹ thuật số
Quét tài liệu
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Chống rung quang học (OIS)
Tự động lấy nét (AF)
Ban đêm (Night Mode)
Chuyên nghiệp (Pro)
HDR
Siêu độ phân giải
Làm đẹp
Google Lens
Bộ lọc màu
Siêu trăng
Chụp ảnh chuyển động",50 MP,"Chụp đêm
Làm đẹp
HDR
Quay video Full HD
Quay video HD
Flash màn hình
Xóa phông
Phơi sáng kép
Bộ lọc màu
Chụp ảnh chuyển động",Snapdragon 695 5G 8 nhân,Adreno 619,Android 13,2.2 GHz,12 GB,256 GB,v5.1,Type-C,"BEIDOU
QZSS
NavIC
GPS
GLONASS
GALILEO",,OTG,Hỗ trợ 5G,2 Nano SIM,Dual-band (2.4 GHz/5 GHz),Sạc pin nhanh Tiết kiệm pin,4800 mAh,44 W,Li-Ion,Mở khoá vân tay dưới màn hình Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IP54,"MP3
AAC
FLAC
OGG
Midi
WAV
MP2
APE
M4A
OPUS
MP1
Vorbis","MP4
AVI
3GP
FLV
MKV
TS
WEBM"
AMOLED,1150 nits,Kính cường lực Schott Xensation UP,"6.67"" - Tần số quét 120 Hz",Chính 64 MP & Phụ 8 MP,Có,"Quay video hiển thị kép
Phơi sáng kép
Trôi nhanh thời gian (Time Lapse)
Góc siêu rộng (Ultrawide)
Zoom kỹ thuật số
Quét tài liệu
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Chống rung quang học (OIS)
Tự động lấy nét (AF)
Ban đêm (Night Mode)
Chuyên nghiệp (Pro)
HDR
Siêu độ phân giải
Làm đẹp
Google Lens
Bộ lọc màu
Siêu trăng
Chụp ảnh chuyển động",50 MP,"Chụp đêm
Làm đẹp
HDR
Quay video Full HD
Quay video HD
Flash màn hình
Xóa phông
Phơi sáng kép
Bộ lọc màu
Chụp ảnh chuyển động",Snapdragon 695 5G 8 nhân,Adreno 619,Android 13,2.2 GHz,8 GB,256 GB,v5.1,Type-C,"BEIDOU
QZSS
NavIC
GPS
GLONASS
GALILEO",,OTG,Hỗ trợ 5G,2 Nano SIM,Dual-band (2.4 GHz/5 GHz),Sạc pin nhanh Tiết kiệm pin,4800 mAh,44 W,Li-Ion,Mở khoá vân tay dưới màn hình Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IP54,"MP3
AAC
FLAC
OGG
Midi
WAV
MP2
APE
M4A
OPUS
MP1
Vorbis","MP4
AVI
3GP
FLV
MKV
TS
WEBM"
IPS LCD,460 nits,Kính cường lực Panda,"6.51"" - Tần số quét 60 Hz",8 MP,Có,"Trôi nhanh thời gian (Time Lapse)
Zoom kỹ thuật số
Xóa phông
Chạm lấy nét
Chụp bằng giọng nói
Làm đẹp",5 MP,"Làm đẹp
Quay video HD
Xóa phông",MediaTek Helio P35 8 nhân,IMG PowerVR GE8320,Android 11 (Go Edition),4 nhân 2.3 GHz & 4 nhân 1.8 GHz,2 GB,32 GB,v5.0,Micro USB,"BEIDOU
GPS
GLONASS
GALILEO",3.5 mm,OTG,Hỗ trợ 4G,2 Nano SIM,Wi-Fi hotspot Dual-band (2.4 GHz/5 GHz),Tiết kiệm pin,5000 mAh,10 W,Li-Po,Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,Không có,"MP3
WMA
AAC
FLAC
Midi
WAV
MP2
APE
M4A
OPUS
MP1
Vorbis","MP4
AVI
3GP
FLV
MKV
TS"
IPS LCD,400 nits,Hãng không công bố,"6.51"" - Tần số quét 60 Hz",8 MP,Có,"Trôi nhanh thời gian (Time Lapse)
Zoom kỹ thuật số
Xóa phông
Làm đẹp",5 MP,"Làm đẹp
Quay video HD
Xóa phông",MediaTek Helio P35 8 nhân,IMG PowerVR GE8320,Android 12,4 nhân 2.3 GHz & 4 nhân 1.8 GHz,3 GB,64 GB,v5.0,Type-C,"BEIDOU
GPS
GLONASS
GALILEO",3.5 mm,OTG,Hỗ trợ 4G,2 Nano SIM,Dual-band (2.4 GHz/5 GHz),,5000 mAh,10 W,Li-Ion,Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IP52,"MP3
WMA
AAC
FLAC
WAV
MP2
APE
M4A
OPUS
MP1
Vorbis","MP4
AVI
3GP
FLV
MKV
TS"
IPS LCD,400 nits,Kính cường lực Panda,"6.51"" - Tần số quét 60 Hz",8 MP,Có,"Trôi nhanh thời gian (Time Lapse)
Zoom kỹ thuật số
Quét tài liệu
Xóa phông
Toàn cảnh (Panorama)
Chuyên nghiệp (Pro)
HDR
Làm đẹp
Live Photo
Bộ lọc màu",5 MP,"Làm đẹp
HDR
Quay video Full HD
Quay video HD
Flash màn hình
Xóa phông",MediaTek Helio P35 8 nhân,IMG PowerVR GE8320,Android 13 (Go Edition),4 nhân 2.3 GHz & 4 nhân 1.8 GHz,4 GB,64 GB,v5.0,Micro USB,"BEIDOU
QZSS
GPS
GLONASS
GALILEO",3.5 mm,OTG,Hỗ trợ 4G,2 Nano SIM,Dual-band (2.4 GHz/5 GHz),Tiết kiệm pin,5000 mAh,10 W,Li-Po,Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IP52,"MP3
AAC
FLAC
OGG
Midi
WAV
MP2
APE
M4A
MP1","MP4
AVI
3GP
FLV
MKV
TS"
IPS LCD,400 nits,Hãng không công bố,"6.51"" - Tần số quét 60 Hz",Chính 13 MP & Phụ 2 MP,Có,"Trôi nhanh thời gian (Time Lapse)
Zoom kỹ thuật số
Toàn cảnh (Panorama)
Chuyên nghiệp (Pro)
HDR
Làm đẹp
Live Photo
Bộ lọc màu",5 MP,"Làm đẹp
HDR
Quay video Full HD
Quay video HD
Xóa phông
Live Photo",MediaTek Helio P35 8 nhân,IMG PowerVR GE8320,Android 12,4 nhân 2.3 GHz & 4 nhân 1.8 GHz,4 GB,64 GB,v5.0,Type-C,"GPS
GLONASS
GALILEO",3.5 mm,OTG,Hỗ trợ 4G,2 Nano SIM,Dual-band (2.4 GHz/5 GHz),Siêu tiết kiệm pin,5000 mAh,10 W,Li-Ion,Mở khoá vân tay cạnh viền Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IP52,"MP3
FLAC
OGG
Midi
WAV
MP2
APE
M4A
MP1","MP4
AVI
3GP
FLV
MKV
TS"
IPS LCD,840 nits,Kính thường,"6.56"" - Tần số quét 90 Hz",Chính 50 MP & Phụ 2 MP,Có,"Trôi nhanh thời gian (Time Lapse)
Zoom kỹ thuật số
Quét tài liệu
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Ban đêm (Night Mode)
Chuyên nghiệp (Pro)
HDR
Zoom quang học
Siêu độ phân giải
Làm đẹp
Google Lens
Live Photo
Bộ lọc màu",8 MP,"Chụp đêm
Làm đẹp
HDR
Quay video Full HD
Quay video HD
Xóa phông
Live Photo
Bộ lọc màu",MediaTek Helio G85 8 nhân,Mali-G52,Android 13,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,4 GB,128 GB,v5.0,Type-C,"BEIDOU
QZSS
GPS
GLONASS
GALILEO",3.5 mm,OTG,Hỗ trợ 4G,2 Nano SIM,Dual-band (2.4 GHz/5 GHz),Tiết kiệm pin,5000 mAh,15 W,Li-Ion,Mở khoá vân tay cạnh viền Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IP54,"MP3
FLAC
OGG
Midi
MP2
APE
M4A
MP1","MP4
AVI
3GP
FLV
MKV
TS"
IPS LCD,840 nits,Kính thường,"6.56"" - Tần số quét 90 Hz",Chính 50 MP & Phụ 2 MP,Có,"Trôi nhanh thời gian (Time Lapse)
Zoom kỹ thuật số
Quét tài liệu
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Ban đêm (Night Mode)
Chuyên nghiệp (Pro)
HDR
Zoom quang học
Siêu độ phân giải
Làm đẹp
Google Lens
Live Photo
Bộ lọc màu",8 MP,"Chụp đêm
Làm đẹp
HDR
Quay video Full HD
Quay video HD
Xóa phông
Live Photo
Bộ lọc màu",MediaTek Helio G85 8 nhân,Mali-G52,Android 13,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,4 GB,64 GB,v5.0,Type-C,"BEIDOU
QZSS
GPS
GLONASS
GALILEO",3.5 mm,OTG,Hỗ trợ 4G,2 Nano SIM,Dual-band (2.4 GHz/5 GHz),Tiết kiệm pin,5000 mAh,15 W,Li-Ion,Mở khoá vân tay cạnh viền Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IP54,"MP3
FLAC
OGG
Midi
MP2
APE
M4A
MP1","MP4
AVI
3GP
FLV
MKV
TS"
IPS LCD,840 nits,Kính thường,"6.56"" - Tần số quét 90 Hz",Chính 50 MP & Phụ 2 MP,Có,"Trôi nhanh thời gian (Time Lapse)
Zoom kỹ thuật số
Quét tài liệu
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Ban đêm (Night Mode)
Chuyên nghiệp (Pro)
HDR
Zoom quang học
Siêu độ phân giải
Làm đẹp
Google Lens
Live Photo
Bộ lọc màu",8 MP,"Chụp đêm
Làm đẹp
HDR
Quay video Full HD
Quay video HD
Xóa phông
Live Photo
Bộ lọc màu",MediaTek Helio G85 8 nhân,Mali-G52,Android 13,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,6 GB,128 GB,v5.0,Type-C,"BEIDOU
QZSS
GPS
GLONASS
GALILEO",3.5 mm,OTG,Hỗ trợ 4G,2 Nano SIM,Dual-band (2.4 GHz/5 GHz),Tiết kiệm pin,5000 mAh,15 W,Li-Ion,Mở khoá vân tay cạnh viền Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IP54,"MP3
FLAC
OGG
Midi
MP2
APE
M4A
MP1","MP4
AVI
3GP
FLV
MKV
TS"
IPS LCD,530 nits,Hãng không công bố,"6.55"" - Tần số quét 90 Hz",Chính 50 MP & Phụ 2 MP,Có,"Trôi nhanh thời gian (Time Lapse)
Zoom kỹ thuật số
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Ban đêm (Night Mode)
Siêu độ phân giải
Live Photo",8 MP,"Chụp đêm
Làm đẹp
Xóa phông",Snapdragon 680 8 nhân,Adreno 610,Android 12,4 nhân 2.4 GHz & 4 nhân 1.9 GHz,4 GB,128 GB,v5.0,Type-C,"BEIDOU
QZSS
GPS
GLONASS
GALILEO",3.5 mm,OTG,Hỗ trợ 4G,2 Nano SIM,Dual-band (2.4 GHz/5 GHz),Sạc pin nhanh,5000 mAh,18 W,Li-Ion,Mở khoá vân tay cạnh viền Mở khoá khuôn mặt,Ghi âm mặc định,IP54,"MP3
FLAC
OGG
Midi
WAV
MP2
APE
M4A
MP1",Có
IPS LCD,530 nits,Hãng không công bố,"6.55"" - Tần số quét 90 Hz",Chính 50 MP & Phụ 2 MP,Có,"Trôi nhanh thời gian (Time Lapse)
Zoom kỹ thuật số
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Ban đêm (Night Mode)
Siêu độ phân giải
Live Photo",8 MP,"Chụp đêm
Làm đẹp
Xóa phông",Snapdragon 680 8 nhân,Adreno 610,Android 12,4 nhân 2.4 GHz & 4 nhân 1.9 GHz,8 GB,128 GB,v5.0,Type-C,"BEIDOU
QZSS
GPS
GLONASS
GALILEO",3.5 mm,OTG,Hỗ trợ 4G,2 Nano SIM,Dual-band (2.4 GHz/5 GHz),Sạc pin nhanh,5000 mAh,18 W,Li-Ion,Mở khoá vân tay cạnh viền Mở khoá khuôn mặt,Ghi âm mặc định,IP54,"MP3
FLAC
OGG
Midi
WAV
MP2
APE
M4A
MP1",Có
IPS LCD,550 nits,Kính cường lực Panda,"6.58"" - Tần số quét 90 Hz","Chính 50 MP & Phụ 2 MP, 2 MP",Đèn LED kép,"Phơi sáng kép
Trôi nhanh thời gian (Time Lapse)
Zoom kỹ thuật số
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Chống rung điện tử kỹ thuật số (EIS)
Chuyên nghiệp (Pro)
HDR
Chụp bằng giọng nói
Chụp bằng cử chỉ
Siêu độ phân giải
AI Camera
Siêu cận (Macro)
Live Photo
Hiệu ứng Bokeh
Bộ lọc màu",16 MP,"Làm đẹp
HDR
Quay video Full HD
Quay video HD
Chụp bằng cử chỉ
Xóa phông
A.I Camera
Live Photo
Phơi sáng kép
Bộ lọc màu",Snapdragon 680 8 nhân,Adreno 610,Android 12,4 nhân 2.4 GHz & 4 nhân 1.9 GHz,8 GB,128 GB,v5.0,Type-C,"BEIDOU
QZSS
GPS
GLONASS
GALILEO",3.5 mm,OTG,Hỗ trợ 4G,2 Nano SIM,"Wi-Fi Direct
Wi-Fi 802.11 a/b/g/n/ac
Wi-Fi hotspot
Dual-band (2.4 GHz/5 GHz)",FlashCharge Tiết kiệm pin,5000 mAh,44 W,Li-Po,Mở khoá vân tay cạnh viền Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IP54,"MP3
FLAC
OGG
Midi",MP4 AVI
IPS LCD,650 nits,Kính cường lực,"6.64"" - Tần số quét 90 Hz",Chính 50 MP & Phụ 2 MP,Có,"Phơi sáng kép
Trôi nhanh thời gian (Time Lapse)
Zoom kỹ thuật số
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Tự động lấy nét (AF)
Ban đêm (Night Mode)
Chống rung điện tử kỹ thuật số (EIS)
Chuyên nghiệp (Pro)
HDR
Siêu độ phân giải
Làm đẹp
Live Photo
Bộ lọc màu",16 MP,"Chụp đêm
Làm đẹp
HDR
Quay video Full HD
Quay video HD
Xóa phông
Live Photo
Phơi sáng kép
Bộ lọc màu",Snapdragon 680 8 nhân,Adreno 610,Android 13,4 nhân 2.4 GHz & 4 nhân 1.9 GHz,8 GB,128 GB,v5.0,Type-C,"BEIDOU
QZSS
GPS
GLONASS
GALILEO",3.5 mm,OTG,Hỗ trợ 4G,2 Nano SIM,"Wi-Fi Direct
Wi-Fi 802.11 a/b/g/n/ac
Wi-Fi hotspot
Dual-band (2.4 GHz/5 GHz)",Sạc pin nhanh Tiết kiệm pin,5000 mAh,44 W,Li-Po,Mở khoá vân tay cạnh viền Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IP54,"MP3
AAC
FLAC
OGG
Midi
WAV
MP2
APE
M4A
MP1","MP4
AVI
3GP
FLV
MKV
TS"
IPS LCD,650 nits,Kính cường lực,"6.64"" - Tần số quét 90 Hz",Chính 50 MP & Phụ 2 MP,Có,"Phơi sáng kép
Trôi nhanh thời gian (Time Lapse)
Zoom kỹ thuật số
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Tự động lấy nét (AF)
Ban đêm (Night Mode)
Chống rung điện tử kỹ thuật số (EIS)
Chuyên nghiệp (Pro)
HDR
Siêu độ phân giải
Làm đẹp
Live Photo
Bộ lọc màu",16 MP,"Chụp đêm
Làm đẹp
HDR
Quay video Full HD
Quay video HD
Xóa phông
Live Photo
Phơi sáng kép
Bộ lọc màu",Snapdragon 680 8 nhân,Adreno 610,Android 13,4 nhân 2.4 GHz & 4 nhân 1.9 GHz,8 GB,256 GB,v5.0,Type-C,"BEIDOU
QZSS
GPS
GLONASS
GALILEO",3.5 mm,OTG,Hỗ trợ 4G,2 Nano SIM,"Wi-Fi Direct
Wi-Fi 802.11 a/b/g/n/ac
Wi-Fi hotspot
Dual-band (2.4 GHz/5 GHz)",Sạc pin nhanh Tiết kiệm pin,5000 mAh,44 W,Li-Po,Mở khoá vân tay cạnh viền Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IP54,"MP3
AAC
FLAC
OGG
Midi
WAV
MP2
APE
M4A
MP1","MP4
AVI
3GP
FLV
MKV
TS"
AMOLED,1000 nits,Kính cường lực Corning Gorilla Glass 5,"6.55"" - Tần số quét 120 Hz","Chính 50 MP & Phụ 8 MP, 2 MP",Có,"Quay video hiển thị kép
Trôi nhanh thời gian (Time Lapse)
Góc siêu rộng (Ultrawide)
Zoom kỹ thuật số
Góc rộng (Wide)
Quay chậm (Slow Motion)
Toàn cảnh (Panorama)
Tự động lấy nét (AF)
Ảnh Raw
Ban đêm (Night Mode)
Chống rung điện tử kỹ thuật số (EIS)
HDR
Phơi sáng
Siêu độ phân giải
AI Camera
Làm đẹp
Siêu cận (Macro)
Bộ lọc màu
Xiaomi ProFocus",Chính 32 MP & Phụ 8 MP,"Trôi nhanh thời gian (Time Lapse)
Làm đẹp
Góc rộng (Wide)
Toàn cảnh (Panorama)
Xóa phông
Quay chậm (Slow Motion)
Bộ lọc màu",Snapdragon 7 Gen 1 8 nhân,Adreno 644,Android 12,"1 nhân 2.4 GHz, 3 nhân 2.36 GHz & 4 nhân 1.8 GHz",8 GB,256 GB,"A2DP
LE
v5.2",Type-C,"BEIDOU
QZSS
GPS
GLONASS
GALILEO",,Hồng ngoại,Hỗ trợ 5G,2 Nano SIM,"Wi-Fi Direct
Dual-band (2.4 GHz/5 GHz)
Wi-Fi 802.11 a/b/g/n/ac/ax",Sạc pin nhanh,4500 mAh,67 W,Li-Po,Mở khoá vân tay dưới màn hình,Ghi âm mặc định Ghi âm cuộc gọi,,"MP3
FLAC
OGG
Midi",MP4 AVI
AMOLED,2600 nits,Kính cường lực Corning Gorilla Glass 5,"6.67"" - Tần số quét 144 Hz","Chính 50 MP & Phụ 50 MP, 12 MP",Có,"Trôi nhanh thời gian (Time Lapse)
Góc siêu rộng (Ultrawide)
Zoom kỹ thuật số
Xiaomi ProCut
Quét tài liệu
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Chống rung quang học (OIS)
Tự động lấy nét (AF)
Ảnh Raw
Ban đêm (Night Mode)
Video chuyên nghiệp
Chuyên nghiệp (Pro)
HDR
Phơi sáng
Siêu độ phân giải
AI Camera
Google Lens
Hiệu ứng Bokeh
Bộ lọc màu
Chụp hẹn giờ
Quay video ban đêm
Xiaomi ProFocus",20 MP,"Trôi nhanh thời gian (Time Lapse)
Chụp đêm
Làm đẹp
HDR
Quay video Full HD
Toàn cảnh (Panorama)
Quay video HD
Flash màn hình
Xóa phông
Quay chậm (Slow Motion)
Hiệu ứng Bokeh
Chụp hẹn giờ
Quay video ban đêm",MediaTek Dimensity 8200-Ultra,Mali-G610,Android 13,"1 nhân 3.1 GHz, 3 nhân 3 GHz & 4 nhân 2 GHz",12 GB,256 GB,"A2DP
LE
v5.4",Type-C,"BEIDOU
NavIC
GPS
GLONASS
GALILEO",Type-C,NFC Hồng ngoại,Hỗ trợ 5G,2 Nano SIM,"Wi-Fi MIMO
Wi-Fi 6
Wi-Fi Direct
Dual-band (2.4 GHz/5 GHz)",Sạc pin nhanh Tiết kiệm pin,5000 mAh,67 W,Li-Po,Mở khoá vân tay dưới màn hình Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IP68,"MP3
AAC
FLAC
OGG
AMR
WAV
AWB","MP4
3GP
MKV
WEBM"
AMOLED,2600 nits,Kính cường lực Corning Gorilla Glass 5,"6.67"" - Tần số quét 144 Hz","Chính 50 MP & Phụ 50 MP, 12 MP",Có,"Góc siêu rộng (Ultrawide)
Zoom kỹ thuật số
Xiaomi ProCut
Quét tài liệu
Quay chậm (Slow Motion)
Toàn cảnh (Panorama)
Chống rung quang học (OIS)
Tự động lấy nét (AF)
Ảnh Raw
Ban đêm (Night Mode)
Video chuyên nghiệp
Chuyên nghiệp (Pro)
HDR
Phơi sáng
Siêu độ phân giải
Bộ lọc màu
Xiaomi ProFocus",20 MP,"Trôi nhanh thời gian (Time Lapse)
Chụp đêm
Làm đẹp
HDR
Quay video Full HD
Quay video HD
Xóa phông
Quay chậm (Slow Motion)
Bộ lọc màu
Chụp hẹn giờ",MediaTek Dimensity 9200+ 5G 8 nhân,Immortalis-G715,Android 13,"1 nhân 3.35 GHz, 3 nhân 3 GHz & 4 nhân 2 GHz",12 GB,256 GB,"A2DP
LE
v5.4",Type-C,"BEIDOU
NavIC
GPS
GLONASS
GALILEO",Type-C,NFC Hồng ngoại,Hỗ trợ 5G,2 Nano SIM,"Wi-Fi MIMO
Wi-Fi 6
Wi-Fi Direct
Dual-band (2.4 GHz/5 GHz)",Sạc pin nhanh Tiết kiệm pin,5000 mAh,120 W,Li-Po,Mở khoá vân tay dưới màn hình Mở khoá khuôn mặt,,IP68,"MP3
AAC
FLAC
OGG
AMR
WAV
APE
AWB","MP4
3GP
MKV
WEBM"
AMOLED,2600 nits,Kính cường lực Corning Gorilla Glass 5,"6.67"" - Tần số quét 144 Hz","Chính 50 MP & Phụ 50 MP, 12 MP",Có,"Trôi nhanh thời gian (Time Lapse)
Góc siêu rộng (Ultrawide)
Zoom kỹ thuật số
Xiaomi ProCut
Quét tài liệu
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Chống rung quang học (OIS)
Tự động lấy nét (AF)
Ảnh Raw
Ban đêm (Night Mode)
Video chuyên nghiệp
Chuyên nghiệp (Pro)
HDR
Phơi sáng
Siêu độ phân giải
AI Camera
Google Lens
Hiệu ứng Bokeh
Bộ lọc màu
Chụp hẹn giờ
Quay video ban đêm
Xiaomi ProFocus",20 MP,"Trôi nhanh thời gian (Time Lapse)
Chụp đêm
Làm đẹp
HDR
Quay video Full HD
Toàn cảnh (Panorama)
Quay video HD
Flash màn hình
Xóa phông
Quay chậm (Slow Motion)
Hiệu ứng Bokeh
Chụp hẹn giờ
Quay video ban đêm",MediaTek Dimensity 8200-Ultra,Mali-G610,Android 13,"1 nhân 3.1 GHz, 3 nhân 3 GHz & 4 nhân 2 GHz",8 GB,256 GB,"A2DP
LE
v5.4",Type-C,"BEIDOU
NavIC
GPS
GLONASS
GALILEO",Type-C,NFC Hồng ngoại,Hỗ trợ 5G,2 Nano SIM,"Wi-Fi MIMO
Wi-Fi 6
Wi-Fi Direct
Dual-band (2.4 GHz/5 GHz)",Sạc pin nhanh Tiết kiệm pin,5000 mAh,67 W,Li-Po,Mở khoá vân tay dưới màn hình Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IP68,"MP3
AAC
FLAC
OGG
AMR
WAV
AWB","MP4
3GP
MKV
WEBM"
